,time,max,min,close
10541,2023-03-08 07:27:00,21997.24,21978.04,21981.66
10542,2023-03-08 07:28:00,21985.38,21972.59,21982.96
10543,2023-03-08 07:29:00,21996.75,21981.5,21986.55
10544,2023-03-08 07:30:00,21987.72,21978.66,21979.66
10545,2023-03-08 07:31:00,21994.44,21979.5,21993.27
10546,2023-03-08 07:32:00,21994.36,21987.88,21990.08
10547,2023-03-08 07:33:00,21996.34,21985.39,21994.93
10548,2023-03-08 07:34:00,22004.61,21993.59,22001.48
10549,2023-03-08 07:35:00,22012.47,21998.09,22011.81
10550,2023-03-08 07:36:00,22030.32,22011.19,22025.32
10551,2023-03-08 07:37:00,22030.61,22020.09,22028.54
10552,2023-03-08 07:38:00,22039.15,22027.35,22030.67
10553,2023-03-08 07:39:00,22031.77,22023.8,22024.19
10554,2023-03-08 07:40:00,22028.65,22020.02,22021.38
10555,2023-03-08 07:41:00,22026.41,22019.04,22023.45
10556,2023-03-08 07:42:00,22034.0,22013.04,22014.45
10557,2023-03-08 07:43:00,22020.3,22005.14,22009.2
10558,2023-03-08 07:44:00,22012.5,22001.2,22001.98
10559,2023-03-08 07:45:00,22006.95,22000.45,22006.0
10560,2023-03-08 07:46:00,22014.13,22004.03,22013.59
10561,2023-03-08 07:47:00,22014.16,22002.54,22006.53
10562,2023-03-08 07:48:00,22008.72,22002.16,22005.98
10563,2023-03-08 07:49:00,22010.0,22004.01,22005.39
10564,2023-03-08 07:50:00,22011.67,22004.85,22008.58
10565,2023-03-08 07:51:00,22017.03,22006.8,22009.98
10566,2023-03-08 07:52:00,22010.62,21995.09,21998.54
10567,2023-03-08 07:53:00,22006.19,21997.84,22001.23
10568,2023-03-08 07:54:00,22008.4,21999.11,22002.1
10569,2023-03-08 07:55:00,22004.2,21995.66,21996.07
10570,2023-03-08 07:56:00,21996.66,21973.53,21978.02
10571,2023-03-08 07:57:00,21982.03,21965.13,21969.58
10572,2023-03-08 07:58:00,21978.23,21964.04,21965.98
10573,2023-03-08 07:59:00,21976.7,21961.17,21971.03
10574,2023-03-08 08:00:00,21977.05,21966.02,21974.59
10575,2023-03-08 08:01:00,21977.77,21969.23,21970.93
10576,2023-03-08 08:02:00,21971.97,21944.55,21950.29
10577,2023-03-08 08:03:00,21956.82,21946.73,21950.25
10578,2023-03-08 08:04:00,21959.15,21950.11,21953.54
10579,2023-03-08 08:05:00,21954.24,21945.38,21952.22
10580,2023-03-08 08:06:00,21969.99,21948.69,21968.48
10581,2023-03-08 08:07:00,21977.1,21963.53,21975.26
10582,2023-03-08 08:08:00,21976.8,21964.48,21971.58
10583,2023-03-08 08:09:00,21989.73,21969.01,21988.22
10584,2023-03-08 08:10:00,21991.55,21978.13,21979.29
10585,2023-03-08 08:11:00,21980.6,21972.0,21973.94
10586,2023-03-08 08:12:00,21978.67,21963.22,21966.8
10587,2023-03-08 08:13:00,21969.44,21955.44,21960.95
10588,2023-03-08 08:14:00,21967.32,21957.0,21959.31
10589,2023-03-08 08:15:00,21964.59,21953.61,21956.74
10590,2023-03-08 08:16:00,21963.83,21954.38,21963.0
10591,2023-03-08 08:17:00,21971.51,21958.2,21968.32
10592,2023-03-08 08:18:00,21976.44,21966.02,21976.35
10593,2023-03-08 08:19:00,21980.0,21966.23,21968.39
10594,2023-03-08 08:20:00,21986.88,21964.0,21977.57
10595,2023-03-08 08:21:00,21986.37,21974.1,21983.46
10596,2023-03-08 08:22:00,21994.49,21982.88,21991.56
10597,2023-03-08 08:23:00,22018.4,21990.9,22012.92
10598,2023-03-08 08:24:00,22017.18,22006.85,22007.49
10599,2023-03-08 08:25:00,22012.38,22001.66,22007.82
10600,2023-03-08 08:26:00,22007.82,21997.0,21998.15
10601,2023-03-08 08:27:00,22006.17,21996.68,22000.64
10602,2023-03-08 08:28:00,22011.3,21997.51,22009.0
10603,2023-03-08 08:29:00,22009.96,22004.32,22008.47
10604,2023-03-08 08:30:00,22013.88,22005.72,22007.13
10605,2023-03-08 08:31:00,22010.31,22001.03,22008.64
10606,2023-03-08 08:32:00,22017.39,22004.63,22010.8
10607,2023-03-08 08:33:00,22014.49,22006.92,22010.86
10608,2023-03-08 08:34:00,22020.0,22009.65,22017.74
10609,2023-03-08 08:35:00,22029.92,22015.83,22029.6
10610,2023-03-08 08:36:00,22034.16,22023.25,22025.49
10611,2023-03-08 08:37:00,22029.5,22017.27,22024.29
10612,2023-03-08 08:38:00,22024.29,22014.49,22016.22
10613,2023-03-08 08:39:00,22022.43,22008.11,22021.75
10614,2023-03-08 08:40:00,22027.58,22014.56,22014.57
10615,2023-03-08 08:41:00,22016.65,22008.58,22012.93
10616,2023-03-08 08:42:00,22015.0,22008.05,22010.52
10617,2023-03-08 08:43:00,22016.14,22008.18,22010.49
10618,2023-03-08 08:44:00,22014.26,22007.47,22013.06
10619,2023-03-08 08:45:00,22014.49,22007.35,22009.33
10620,2023-03-08 08:46:00,22014.7,22006.92,22012.94
10621,2023-03-08 08:47:00,22014.72,22010.98,22014.3
10622,2023-03-08 08:48:00,22015.0,22005.29,22008.32
10623,2023-03-08 08:49:00,22013.69,22006.0,22007.28
10624,2023-03-08 08:50:00,22010.74,22004.01,22007.61
10625,2023-03-08 08:51:00,22009.71,22006.71,22009.01
10626,2023-03-08 08:52:00,22017.59,22007.06,22016.97
10627,2023-03-08 08:53:00,22018.9,22013.63,22014.46
10628,2023-03-08 08:54:00,22014.72,22004.0,22006.98
10629,2023-03-08 08:55:00,22007.61,22003.0,22004.7
10630,2023-03-08 08:56:00,22008.42,21993.84,21995.25
10631,2023-03-08 08:57:00,21999.24,21993.75,21995.88
10632,2023-03-08 08:58:00,21997.34,21984.44,21987.87
10633,2023-03-08 08:59:00,21996.49,21986.14,21989.14
10634,2023-03-08 09:00:00,22002.4,21989.14,22000.73
10635,2023-03-08 09:01:00,22008.0,21998.71,22005.33
10636,2023-03-08 09:02:00,22008.56,21999.4,22000.99
10637,2023-03-08 09:03:00,22005.0,21994.04,21994.66
10638,2023-03-08 09:04:00,22001.39,21993.85,21999.65
10639,2023-03-08 09:05:00,22004.2,21995.52,21996.85
10640,2023-03-08 09:06:00,22009.2,21996.05,22009.15
10641,2023-03-08 09:07:00,22009.38,21986.86,21989.34
10642,2023-03-08 09:08:00,21994.97,21985.0,21989.12
10643,2023-03-08 09:09:00,21992.96,21985.1,21988.71
10644,2023-03-08 09:10:00,21991.5,21985.21,21989.02
10645,2023-03-08 09:11:00,22000.58,21988.19,21995.78
10646,2023-03-08 09:12:00,21999.49,21992.48,21996.59
10647,2023-03-08 09:13:00,22004.5,21994.9,22002.25
10648,2023-03-08 09:14:00,22014.81,22001.55,22008.74
10649,2023-03-08 09:15:00,22014.26,22006.72,22009.72
10650,2023-03-08 09:16:00,22012.92,22007.17,22010.41
10651,2023-03-08 09:17:00,22013.5,22007.34,22009.53
10652,2023-03-08 09:18:00,22014.5,22005.68,22006.82
10653,2023-03-08 09:19:00,22012.25,22005.49,22006.83
10654,2023-03-08 09:20:00,22010.37,21995.01,21996.15
10655,2023-03-08 09:21:00,21997.66,21986.46,21995.69
10656,2023-03-08 09:22:00,21999.01,21991.55,21993.14
10657,2023-03-08 09:23:00,21994.88,21986.74,21990.09
10658,2023-03-08 09:24:00,21994.99,21986.46,21990.38
10659,2023-03-08 09:25:00,21993.51,21988.02,21989.14
10660,2023-03-08 09:26:00,21990.47,21978.54,21981.5
10661,2023-03-08 09:27:00,21983.4,21974.76,21979.99
10662,2023-03-08 09:28:00,21985.35,21978.11,21978.97
10663,2023-03-08 09:29:00,21984.52,21978.29,21982.62
10664,2023-03-08 09:30:00,21985.35,21974.5,21977.65
10665,2023-03-08 09:31:00,21979.62,21975.02,21976.35
10666,2023-03-08 09:32:00,21990.3,21974.76,21987.8
10667,2023-03-08 09:33:00,21989.55,21982.55,21983.41
10668,2023-03-08 09:34:00,21987.38,21980.22,21984.15
10669,2023-03-08 09:35:00,21984.89,21979.71,21980.23
10670,2023-03-08 09:36:00,21995.72,21979.78,21994.61
10671,2023-03-08 09:37:00,21999.98,21992.88,21998.1
10672,2023-03-08 09:38:00,22004.71,21995.01,22002.16
10673,2023-03-08 09:39:00,22004.5,22000.0,22000.34
10674,2023-03-08 09:40:00,22001.35,21997.12,21998.54
10675,2023-03-08 09:41:00,22000.0,21992.62,21999.11
10676,2023-03-08 09:42:00,21999.43,21993.26,21994.41
10677,2023-03-08 09:43:00,21994.84,21987.81,21990.02
10678,2023-03-08 09:44:00,21994.9,21988.66,21994.17
10679,2023-03-08 09:45:00,21996.44,21991.5,21995.59
10680,2023-03-08 09:46:00,22004.54,21993.95,22001.58
10681,2023-03-08 09:47:00,22002.57,21996.81,21998.49
10682,2023-03-08 09:48:00,22001.85,21996.01,22001.35
10683,2023-03-08 09:49:00,22002.72,21998.4,21999.6
10684,2023-03-08 09:50:00,22009.27,21999.06,22006.53
10685,2023-03-08 09:51:00,22008.87,22005.23,22006.51
10686,2023-03-08 09:52:00,22013.08,22005.72,22011.97
10687,2023-03-08 09:53:00,22020.0,22011.33,22017.26
10688,2023-03-08 09:54:00,22024.08,22015.84,22019.82
10689,2023-03-08 09:55:00,22024.25,22018.14,22020.76
10690,2023-03-08 09:56:00,22030.0,22016.2,22020.35
10691,2023-03-08 09:57:00,22022.0,22010.49,22013.33
10692,2023-03-08 09:58:00,22016.06,22010.68,22012.24
10693,2023-03-08 09:59:00,22015.0,22006.11,22012.75
10694,2023-03-08 10:00:00,22020.18,22012.5,22016.1
10695,2023-03-08 10:01:00,22017.7,22009.32,22010.33
10696,2023-03-08 10:02:00,22011.8,22007.53,22011.06
10697,2023-03-08 10:03:00,22012.23,22004.68,22006.75
10698,2023-03-08 10:04:00,22012.92,22005.0,22006.37
10699,2023-03-08 10:05:00,22009.49,22003.6,22006.67
10700,2023-03-08 10:06:00,22012.38,22004.73,22011.91
10701,2023-03-08 10:07:00,22012.41,22001.67,22004.0
10702,2023-03-08 10:08:00,22006.66,22002.34,22003.68
10703,2023-03-08 10:09:00,22006.94,22001.0,22002.82
10704,2023-03-08 10:10:00,22005.0,22001.39,22002.37
10705,2023-03-08 10:11:00,22005.04,22001.14,22002.86
10706,2023-03-08 10:12:00,22004.48,22001.36,22002.03
10707,2023-03-08 10:13:00,22012.57,22001.65,22005.13
10708,2023-03-08 10:14:00,22006.8,22002.63,22002.78
10709,2023-03-08 10:15:00,22013.5,22001.0,22010.07
10710,2023-03-08 10:16:00,22035.0,22008.14,22020.19
10711,2023-03-08 10:17:00,22032.24,22019.65,22029.9
10712,2023-03-08 10:18:00,22042.66,22029.12,22034.62
10713,2023-03-08 10:19:00,22039.42,22033.58,22035.82
10714,2023-03-08 10:20:00,22038.07,22032.66,22033.22
10715,2023-03-08 10:21:00,22038.09,22031.27,22036.89
10716,2023-03-08 10:22:00,22039.26,22034.61,22038.11
10717,2023-03-08 10:23:00,22049.95,22035.86,22046.09
10718,2023-03-08 10:24:00,22066.89,22045.02,22063.73
10719,2023-03-08 10:25:00,22065.88,22045.39,22049.13
10720,2023-03-08 10:26:00,22050.89,22035.56,22042.22
10721,2023-03-08 10:27:00,22042.94,22035.0,22038.25
10722,2023-03-08 10:28:00,22043.71,22037.0,22039.41
10723,2023-03-08 10:29:00,22040.15,22035.45,22036.76
10724,2023-03-08 10:30:00,22049.96,22035.99,22042.46
10725,2023-03-08 10:31:00,22051.78,22041.58,22047.72
10726,2023-03-08 10:32:00,22054.22,22047.06,22049.75
10727,2023-03-08 10:33:00,22051.35,22041.46,22047.19
10728,2023-03-08 10:34:00,22083.0,22045.71,22072.13
10729,2023-03-08 10:35:00,22120.47,22069.05,22105.8
10730,2023-03-08 10:36:00,22118.8,22090.98,22104.38
10731,2023-03-08 10:37:00,22110.0,22097.65,22102.13
10732,2023-03-08 10:38:00,22116.12,22100.03,22104.15
10733,2023-03-08 10:39:00,22108.56,22101.81,22102.88
10734,2023-03-08 10:40:00,22128.4,22098.41,22114.9
10735,2023-03-08 10:41:00,22126.51,22113.69,22120.27
10736,2023-03-08 10:42:00,22144.2,22119.03,22128.84
10737,2023-03-08 10:43:00,22137.5,22118.54,22119.3
10738,2023-03-08 10:44:00,22129.5,22116.77,22120.56
10739,2023-03-08 10:45:00,22126.24,22116.39,22118.28
10740,2023-03-08 10:46:00,22120.28,22105.34,22111.96
10741,2023-03-08 10:47:00,22128.16,22107.0,22123.69
10742,2023-03-08 10:48:00,22127.73,22109.35,22112.04
10743,2023-03-08 10:49:00,22120.74,22106.53,22112.79
10744,2023-03-08 10:50:00,22123.94,22109.81,22111.69
10745,2023-03-08 10:51:00,22116.8,22104.6,22108.1
10746,2023-03-08 10:52:00,22111.5,22101.34,22106.08
10747,2023-03-08 10:53:00,22111.11,22105.06,22109.33
10748,2023-03-08 10:54:00,22115.91,22108.16,22111.62
10749,2023-03-08 10:55:00,22115.96,22108.54,22110.51
10750,2023-03-08 10:56:00,22113.94,22104.2,22110.78
10751,2023-03-08 10:57:00,22117.18,22109.5,22115.09
10752,2023-03-08 10:58:00,22115.64,22108.0,22112.18
10753,2023-03-08 10:59:00,22115.0,22108.8,22111.25
10754,2023-03-08 11:00:00,22115.52,22108.38,22113.07
10755,2023-03-08 11:01:00,22125.0,22111.59,22121.57
10756,2023-03-08 11:02:00,22134.85,22115.83,22133.69
10757,2023-03-08 11:03:00,22133.8,22104.84,22110.85
10758,2023-03-08 11:04:00,22111.71,22099.16,22099.48
10759,2023-03-08 11:05:00,22105.66,22099.5,22101.51
10760,2023-03-08 11:06:00,22105.07,22099.31,22101.5
10761,2023-03-08 11:07:00,22103.18,22069.27,22098.02
10762,2023-03-08 11:08:00,22098.98,22078.36,22081.6
10763,2023-03-08 11:09:00,22090.06,22080.36,22085.86
10764,2023-03-08 11:10:00,22096.63,22084.41,22093.67
10765,2023-03-08 11:11:00,22108.13,22090.0,22090.95
10766,2023-03-08 11:12:00,22093.34,22080.01,22086.05
10767,2023-03-08 11:13:00,22090.0,22079.68,22083.97
10768,2023-03-08 11:14:00,22085.39,22068.22,22070.08
10769,2023-03-08 11:15:00,22082.09,22066.12,22080.87
10770,2023-03-08 11:16:00,22083.32,22065.61,22067.37
10771,2023-03-08 11:17:00,22079.8,22066.91,22071.92
10772,2023-03-08 11:18:00,22077.5,22069.69,22072.23
10773,2023-03-08 11:19:00,22076.0,22064.29,22065.46
10774,2023-03-08 11:20:00,22077.77,22065.28,22075.94
10775,2023-03-08 11:21:00,22086.0,22074.57,22078.8
10776,2023-03-08 11:22:00,22088.34,22077.79,22086.63
10777,2023-03-08 11:23:00,22097.96,22081.42,22082.51
10778,2023-03-08 11:24:00,22085.83,22081.43,22083.25
10779,2023-03-08 11:25:00,22094.99,22082.13,22093.27
10780,2023-03-08 11:26:00,22094.25,22079.19,22083.2
10781,2023-03-08 11:27:00,22086.36,22078.48,22085.05
10782,2023-03-08 11:28:00,22093.28,22083.49,22090.31
10783,2023-03-08 11:29:00,22092.0,22088.1,22089.63
10784,2023-03-08 11:30:00,22096.65,22088.5,22090.5
10785,2023-03-08 11:31:00,22098.26,22089.68,22093.91
10786,2023-03-08 11:32:00,22095.99,22089.76,22092.48
10787,2023-03-08 11:33:00,22097.47,22076.01,22079.74
10788,2023-03-08 11:34:00,22083.41,22075.06,22081.95
10789,2023-03-08 11:35:00,22083.75,22075.46,22077.16
10790,2023-03-08 11:36:00,22089.83,22066.35,22072.51
10791,2023-03-08 11:37:00,22079.71,22071.0,22076.38
10792,2023-03-08 11:38:00,22083.01,22075.23,22077.72
10793,2023-03-08 11:39:00,22087.02,22077.68,22084.44
10794,2023-03-08 11:40:00,22091.75,22082.65,22089.09
10795,2023-03-08 11:41:00,22094.36,22088.43,22088.96
10796,2023-03-08 11:42:00,22092.38,22083.67,22084.35
10797,2023-03-08 11:43:00,22087.12,22080.0,22084.21
10798,2023-03-08 11:44:00,22086.66,22075.15,22076.79
10799,2023-03-08 11:45:00,22084.82,22076.27,22082.1
10800,2023-03-08 11:46:00,22085.94,22078.76,22084.32
10801,2023-03-08 11:47:00,22086.42,22082.14,22083.03
10802,2023-03-08 11:48:00,22083.58,22077.09,22079.01
10803,2023-03-08 11:49:00,22084.0,22055.25,22063.73
10804,2023-03-08 11:50:00,22071.62,22061.53,22068.53
10805,2023-03-08 11:51:00,22069.99,22062.42,22068.02
10806,2023-03-08 11:52:00,22077.58,22066.57,22074.08
10807,2023-03-08 11:53:00,22075.04,22068.03,22073.86
10808,2023-03-08 11:54:00,22082.9,22070.26,22079.6
10809,2023-03-08 11:55:00,22081.87,22073.22,22075.44
10810,2023-03-08 11:56:00,22079.26,22073.8,22074.3
10811,2023-03-08 11:57:00,22077.68,22073.55,22076.91
10812,2023-03-08 11:58:00,22077.75,22069.32,22072.9
10813,2023-03-08 11:59:00,22073.78,22069.95,22072.45
10814,2023-03-08 12:00:00,22078.32,22071.52,22075.86
10815,2023-03-08 12:01:00,22081.17,22068.62,22069.79
10816,2023-03-08 12:02:00,22079.84,22063.27,22077.56
10817,2023-03-08 12:03:00,22082.1,22076.33,22077.53
10818,2023-03-08 12:04:00,22081.28,22075.99,22076.71
10819,2023-03-08 12:05:00,22083.62,22075.56,22082.75
10820,2023-03-08 12:06:00,22085.48,22081.32,22084.12
10821,2023-03-08 12:07:00,22084.87,22076.33,22077.57
10822,2023-03-08 12:08:00,22082.18,22075.45,22076.08
10823,2023-03-08 12:09:00,22076.56,22071.07,22073.14
10824,2023-03-08 12:10:00,22079.84,22073.14,22079.79
10825,2023-03-08 12:11:00,22081.41,22073.84,22080.79
10826,2023-03-08 12:12:00,22085.49,22079.63,22081.23
10827,2023-03-08 12:13:00,22085.42,22080.94,22083.0
10828,2023-03-08 12:14:00,22085.0,22080.3,22081.61
10829,2023-03-08 12:15:00,22084.99,22081.39,22083.96
10830,2023-03-08 12:16:00,22085.8,22083.0,22084.76
10831,2023-03-08 12:17:00,22085.8,22082.47,22085.12
10832,2023-03-08 12:18:00,22086.36,22082.85,22085.87
10833,2023-03-08 12:19:00,22098.12,22085.85,22096.88
10834,2023-03-08 12:20:00,22107.82,22093.95,22095.16
10835,2023-03-08 12:21:00,22097.19,22084.96,22089.82
10836,2023-03-08 12:22:00,22093.21,22084.71,22087.61
10837,2023-03-08 12:23:00,22088.98,22077.65,22078.6
10838,2023-03-08 12:24:00,22082.95,22061.1,22061.55
10839,2023-03-08 12:25:00,22072.61,22060.93,22065.21
10840,2023-03-08 12:26:00,22067.76,22060.0,22060.58
10841,2023-03-08 12:27:00,22062.83,22057.07,22061.01
10842,2023-03-08 12:28:00,22062.0,22047.76,22054.67
10843,2023-03-08 12:29:00,22056.0,22038.0,22042.38
10844,2023-03-08 12:30:00,22058.2,22038.0,22054.36
10845,2023-03-08 12:31:00,22055.82,22040.0,22041.79
10846,2023-03-08 12:32:00,22050.62,22040.91,22044.79
10847,2023-03-08 12:33:00,22053.87,22042.5,22053.02
10848,2023-03-08 12:34:00,22069.96,22049.04,22057.62
10849,2023-03-08 12:35:00,22063.36,22055.28,22060.32
10850,2023-03-08 12:36:00,22062.96,22045.88,22048.47
10851,2023-03-08 12:37:00,22055.96,22045.48,22050.75
10852,2023-03-08 12:38:00,22054.02,22040.19,22043.13
10853,2023-03-08 12:39:00,22052.83,22042.19,22048.77
10854,2023-03-08 12:40:00,22049.44,22029.21,22032.83
10855,2023-03-08 12:41:00,22043.46,22031.0,22041.74
10856,2023-03-08 12:42:00,22042.88,22030.32,22031.71
10857,2023-03-08 12:43:00,22038.88,22024.17,22028.27
10858,2023-03-08 12:44:00,22036.0,22026.26,22034.31
10859,2023-03-08 12:45:00,22043.22,22022.51,22028.83
10860,2023-03-08 12:46:00,22032.23,22016.52,22026.91
10861,2023-03-08 12:47:00,22032.13,22013.94,22016.31
10862,2023-03-08 12:48:00,22018.09,22003.9,22010.56
10863,2023-03-08 12:49:00,22013.1,22005.04,22008.66
10864,2023-03-08 12:50:00,22018.63,22004.37,22013.72
10865,2023-03-08 12:51:00,22015.19,22007.84,22014.09
10866,2023-03-08 12:52:00,22014.78,22009.99,22011.54
10867,2023-03-08 12:53:00,22021.55,21995.47,21999.64
10868,2023-03-08 12:54:00,22007.63,21994.44,22000.88
10869,2023-03-08 12:55:00,22010.68,22000.0,22003.22
10870,2023-03-08 12:56:00,22009.33,22000.21,22001.44
10871,2023-03-08 12:57:00,22006.92,21993.61,21999.27
10872,2023-03-08 12:58:00,22009.91,21998.72,22008.15
10873,2023-03-08 12:59:00,22020.7,22007.15,22014.17
10874,2023-03-08 13:00:00,22018.99,22007.7,22016.29
10875,2023-03-08 13:01:00,22017.06,22005.39,22007.64
10876,2023-03-08 13:02:00,22020.41,22005.1,22017.96
10877,2023-03-08 13:03:00,22018.0,22010.72,22013.07
10878,2023-03-08 13:04:00,22014.42,22006.56,22007.59
10879,2023-03-08 13:05:00,22017.96,22005.45,22005.76
10880,2023-03-08 13:06:00,22011.24,22004.7,22009.96
10881,2023-03-08 13:07:00,22019.97,22008.66,22018.12
10882,2023-03-08 13:08:00,22020.92,22005.21,22006.44
10883,2023-03-08 13:09:00,22010.5,22005.9,22008.73
10884,2023-03-08 13:10:00,22008.74,21998.39,21998.84
10885,2023-03-08 13:11:00,22000.5,21991.31,21993.87
10886,2023-03-08 13:12:00,22001.46,21966.9,21984.27
10887,2023-03-08 13:13:00,22004.35,21979.45,22003.21
10888,2023-03-08 13:14:00,22004.77,21988.03,21989.18
10889,2023-03-08 13:15:00,22010.97,21970.25,22006.44
10890,2023-03-08 13:16:00,22031.9,21996.2,22000.98
10891,2023-03-08 13:17:00,22007.88,21990.67,22001.37
10892,2023-03-08 13:18:00,22020.5,21998.48,22019.64
10893,2023-03-08 13:19:00,22028.12,22015.74,22017.98
10894,2023-03-08 13:20:00,22030.79,22008.0,22028.81
10895,2023-03-08 13:21:00,22062.0,22023.78,22055.37
10896,2023-03-08 13:22:00,22058.41,22043.38,22050.42
10897,2023-03-08 13:23:00,22052.21,22038.44,22040.29
10898,2023-03-08 13:24:00,22046.4,22034.59,22044.78
10899,2023-03-08 13:25:00,22047.6,22031.19,22031.62
10900,2023-03-08 13:26:00,22034.12,22012.37,22014.54
10901,2023-03-08 13:27:00,22019.95,22001.0,22017.2
10902,2023-03-08 13:28:00,22021.34,22001.05,22006.74
10903,2023-03-08 13:29:00,22012.41,21998.0,22009.29
10904,2023-03-08 13:30:00,22027.08,22008.71,22016.68
10905,2023-03-08 13:31:00,22039.03,22015.66,22029.51
10906,2023-03-08 13:32:00,22030.27,22003.65,22010.01
10907,2023-03-08 13:33:00,22018.29,22000.54,22009.25
10908,2023-03-08 13:34:00,22017.82,22004.65,22014.51
10909,2023-03-08 13:35:00,22017.33,22006.36,22012.88
10910,2023-03-08 13:36:00,22028.5,22010.46,22025.51
10911,2023-03-08 13:37:00,22027.26,22002.16,22007.14
10912,2023-03-08 13:38:00,22023.0,22004.57,22016.89
10913,2023-03-08 13:39:00,22019.5,22009.92,22014.68
10914,2023-03-08 13:40:00,22027.14,22011.62,22023.08
10915,2023-03-08 13:41:00,22042.6,22021.35,22031.11
10916,2023-03-08 13:42:00,22036.68,22028.71,22030.96
10917,2023-03-08 13:43:00,22047.99,22030.01,22037.19
10918,2023-03-08 13:44:00,22044.99,22029.27,22031.01
10919,2023-03-08 13:45:00,22033.88,22013.95,22018.44
10920,2023-03-08 13:46:00,22019.15,22008.0,22012.86
10921,2023-03-08 13:47:00,22019.44,22009.0,22012.89
10922,2023-03-08 13:48:00,22014.34,22000.01,22002.43
10923,2023-03-08 13:49:00,22002.72,21980.0,21988.84
10924,2023-03-08 13:50:00,21997.28,21975.21,21993.85
10925,2023-03-08 13:51:00,22005.1,21986.45,21989.67
10926,2023-03-08 13:52:00,21993.61,21971.78,21978.0
10927,2023-03-08 13:53:00,21981.85,21967.0,21973.69
10928,2023-03-08 13:54:00,21987.59,21970.0,21978.03
10929,2023-03-08 13:55:00,21988.49,21940.0,21985.32
10930,2023-03-08 13:56:00,21990.11,21973.28,21980.01
10931,2023-03-08 13:57:00,21986.36,21972.0,21982.41
10932,2023-03-08 13:58:00,21999.09,21979.5,21991.34
10933,2023-03-08 13:59:00,21994.02,21985.21,21989.16
10934,2023-03-08 14:00:00,22003.63,21983.4,21986.04
10935,2023-03-08 14:01:00,21993.58,21980.81,21991.7
10936,2023-03-08 14:02:00,21991.99,21980.31,21980.61
10937,2023-03-08 14:03:00,21994.64,21980.59,21989.97
10938,2023-03-08 14:04:00,21993.21,21985.0,21988.17
10939,2023-03-08 14:05:00,22003.54,21980.72,21983.5
10940,2023-03-08 14:06:00,21987.45,21981.33,21982.18
10941,2023-03-08 14:07:00,21984.28,21969.17,21972.46
10942,2023-03-08 14:08:00,21975.57,21946.94,21949.4
10943,2023-03-08 14:09:00,21966.28,21922.22,21958.7
10944,2023-03-08 14:10:00,21974.78,21952.23,21966.72
10945,2023-03-08 14:11:00,21968.33,21938.43,21947.64
10946,2023-03-08 14:12:00,21972.27,21941.23,21970.84
10947,2023-03-08 14:13:00,21988.98,21958.77,21975.41
10948,2023-03-08 14:14:00,21996.33,21971.58,21991.05
10949,2023-03-08 14:15:00,22011.03,21988.89,22006.54
10950,2023-03-08 14:16:00,22021.5,22000.82,22011.9
10951,2023-03-08 14:17:00,22021.12,22001.77,22015.68
10952,2023-03-08 14:18:00,22017.95,21999.37,22003.51
10953,2023-03-08 14:19:00,22008.5,21996.12,21998.68
10954,2023-03-08 14:20:00,22001.21,21985.77,21994.64
10955,2023-03-08 14:21:00,21997.13,21972.01,21975.93
10956,2023-03-08 14:22:00,21991.99,21968.0,21990.51
10957,2023-03-08 14:23:00,21991.64,21973.0,21984.07
10958,2023-03-08 14:24:00,22004.05,21984.01,21996.83
10959,2023-03-08 14:25:00,21998.19,21959.86,21961.59
10960,2023-03-08 14:26:00,21976.02,21957.52,21975.6
10961,2023-03-08 14:27:00,21999.35,21970.12,21994.85
10962,2023-03-08 14:28:00,21999.36,21982.35,21985.47
10963,2023-03-08 14:29:00,21990.36,21970.9,21983.0
10964,2023-03-08 14:30:00,22014.08,21979.62,22009.25
10965,2023-03-08 14:31:00,22024.0,21996.07,22009.42
10966,2023-03-08 14:32:00,22030.52,21992.88,21996.41
10967,2023-03-08 14:33:00,21999.72,21969.51,21974.17
10968,2023-03-08 14:34:00,21983.0,21957.62,21963.16
10969,2023-03-08 14:35:00,21973.05,21953.77,21964.79
10970,2023-03-08 14:36:00,21976.1,21957.84,21962.22
10971,2023-03-08 14:37:00,21973.2,21954.0,21966.21
10972,2023-03-08 14:38:00,21974.17,21959.36,21971.05
10973,2023-03-08 14:39:00,22000.0,21969.97,21980.65
10974,2023-03-08 14:40:00,21998.0,21971.86,21991.82
10975,2023-03-08 14:41:00,22018.26,21990.62,21996.38
10976,2023-03-08 14:42:00,22005.49,21992.21,21998.85
10977,2023-03-08 14:43:00,22014.51,21992.52,22005.13
10978,2023-03-08 14:44:00,22018.28,21973.17,21975.81
10979,2023-03-08 14:45:00,21987.18,21967.56,21983.06
10980,2023-03-08 14:46:00,21988.65,21965.76,21974.41
10981,2023-03-08 14:47:00,21983.11,21972.0,21976.11
10982,2023-03-08 14:48:00,22000.0,21974.03,21987.59
10983,2023-03-08 14:49:00,21997.82,21980.56,21982.64
10984,2023-03-08 14:50:00,21993.0,21980.57,21991.56
10985,2023-03-08 14:51:00,22012.0,21984.68,21995.51
10986,2023-03-08 14:52:00,22005.03,21983.0,21991.09
10987,2023-03-08 14:53:00,21996.66,21984.28,21993.16
10988,2023-03-08 14:54:00,22002.0,21977.31,21984.32
10989,2023-03-08 14:55:00,21999.03,21982.96,21993.65
10990,2023-03-08 14:56:00,21999.75,21987.23,21989.74
10991,2023-03-08 14:57:00,22005.87,21985.02,22000.81
